## taxon_id	STRING_type	STRING_name_compact	official_name_NCBI	interaction_partners	color
1410666	periphery	Prevotella brevis P6B11	Prevotella brevis		#93B4AF
1410668	core	Proteiniclasticum ruminis DSM 24773	Proteiniclasticum ruminis		#93B4AF
1410670	periphery	Ruminococcus flavefaciens MA2007	Ruminococcus flavefaciens MA2007		#93B4AF
1410674	core	Sharpea azabuensis DSM 18934	Sharpea azabuensis		#93B4AF
1410676	periphery	Succinivibrio dextrinosolvens H5	Succinivibrio dextrinosolvens		#93B4AF
1411123	core	Rhizobiales bacterium YIM 77505	Rhizobiales bacterium YIM77505		#93B4AF
1411685	periphery	Gammaproteobacteria bacterium MOLA455	Gammaproteobacteria bacterium MOLA455		#93B4AF
1414719	periphery	Corynebacterium sp. JCB	Corynebacterium sp. JCB		#93B4AF
1414720	periphery	Clostridium sp. JCC	Clostridium sp. JCC		#93B4AF
1415166	periphery	Nocardia nova SH22a	Nocardia nova		#93B4AF
1415630	periphery	Pseudomonas sp. TKP	Pseudomonas sp. TKP		#93B4AF
1415754	core	Marinobacter sp. MCTG268	Marinobacter sp. MCTG268		#93B4AF
1415755	periphery	Halomonas sp. TG39a	Halomonas sp. TG39a		#93B4AF
1415756	periphery	Oceanicola sp. MCTG156(1a)	Oceanicola sp. MCTG156		#93B4AF
1415774	periphery	Clostridium botulinum 202F	Clostridium botulinum 202F		#93B4AF
1415775	periphery	Clostridium baratii str. Sullivan	Clostridium baratii		#93B4AF
1415778	core	Porticoccus hydrocarbonoclasticus MCTG13d	Porticoccus hydrocarbonoclasticus		#93B4AF
1415779	core	Polycyclovorans algicola TG408	Polycyclovorans algicola		#93B4AF
1415780	core	Algiphilus aromaticivorans DG1253	Algiphilus aromaticivorans		#93B4AF
1416752	periphery	Microbacterium paraoxydans DH1b	Microbacterium paraoxydans DH1b		#93B4AF
1416759	periphery	Leifsonia aquatica H1aii	Leifsonia aquatica		#93B4AF
1416760	periphery	Myroides odoratimimus H1bi	Myroides odoratimimus		#93B4AF
1417230	periphery	Borrelia persica No12	Borrelia persica		#93B4AF
1417296	core	Defluviimonas sp. 20V17	Defluviimonas sp. 20V17		#93B4AF
1419583	periphery	Pseudomonas mandelii PD30	Pseudomonas mandelii PD30		#93B4AF
1419814	periphery	Streptococcus sp. VT 162	Streptococcus sp. VT 162		#93B4AF
1423144	periphery	Phaeobacter gallaeciensis DSM 26640	Phaeobacter gallaeciensis		#93B4AF
1423321	periphery	Bacillus sp. SJS	Bacillus sp. SJS		#93B4AF
1423724	periphery	Lactobacillus apodemi DSM 16634 = JCM 16172	Lactobacillus apodemi		#93B4AF
1423732	periphery	Lactobacillus casei DSM 20011 = JCM 1134	Lactobacillus casei DSM 20011		#93B4AF
1423734	periphery	Lactobacillus composti DSM 18527 = JCM 14202	Lactobacillus composti		#93B4AF
1423743	periphery	Lactobacillus farraginis DSM 18382 = JCM 14108	Lactobacillus farraginis		#93B4AF
1423747	periphery	Lactobacillus fuchuensis DSM 14340 = JCM 11249	Lactobacillus fuchuensis		#93B4AF
1423748	periphery	Lactobacillus gallinarum DSM 10532 = JCM 2011	Lactobacillus gallinarum		#93B4AF
1423754	periphery	Lactobacillus hamsteri DSM 5661 = JCM 6256	Lactobacillus hamsteri		#93B4AF
1423755	periphery	Lactobacillus hayakitensis DSM 18933 = JCM 14209	Lactobacillus hayakitensis		#93B4AF
1423758	periphery	Lactobacillus hominis DSM 23910 = CRBIP 24.179	Lactobacillus hominis		#93B4AF
1423767	periphery	Lactobacillus kitasatonis DSM 16761 = JCM 1039	Lactobacillus kitasatonis		#93B4AF
1423775	periphery	Lactobacillus nodensis DSM 19682 = JCM 14932 = NBRC 107160	Lactobacillus nodensis		#93B4AF
1423780	periphery	Lactobacillus otakiensis DSM 19908 = JCM 15040	Lactobacillus otakiensis		#93B4AF
1423790	periphery	Lactobacillus pasteurii DSM 23907 = CRBIP 24.76	Lactobacillus pasteurii		#93B4AF
1423806	periphery	Lactobacillus sucicola DSM 21376 = JCM 15457	Lactobacillus sucicola		#93B4AF
1423807	periphery	Lactobacillus suebicus DSM 5007 = KCTC 3549	Lactobacillus suebicus		#93B4AF
1423814	periphery	Lactobacillus vaginalis DSM 5837 = ATCC 49540	Lactobacillus vaginalis		#93B4AF
1423815	periphery	Lactobacillus versmoldensis DSM 14857 = KCTC 3814	Lactobacillus versmoldensis		#93B4AF
1423816	periphery	Lactobacillus zeae DSM 20178 = KCTC 3804	Lactobacillus zeae		#93B4AF
1424334	periphery	Advenella kashmirensis W13003	Advenella kashmirensis W13003		#93B4AF
1427984	core	Candidatus Hepatoplasma crinochetorum Av	Hepatoplasma crinochetorum		#93B4AF
1429046	periphery	Rhodococcus rhodochrous ATCC 21198	Rhodococcus rhodochrous		#93B4AF
1429851	periphery	Stenotrophomonas maltophilia 5BA-I-2	Stenotrophomonas maltophilia 5BAI2		#93B4AF
1429916	periphery	Afipia sp. P52-10	Afipia sp. P5210		#93B4AF
1430331	periphery	Geobacillus sp. G1w1	Geobacillus sp. G1w1		#93B4AF
1430440	periphery	Magnetospirillum gryphiswaldense MSR-1 v2	Magnetospirillum gryphiswaldense		#93B4AF
1432050	periphery	Rhizobium etli bv. mimosae str. IE4771	Rhizobium etli mimosae		#93B4AF
1432055	periphery	Komagataeibacter rhaeticus AF1	Komagataeibacter rhaeticus		#93B4AF
1432056	periphery	Mannheimia varigena USDA-ARS-USMARC-1261	Mannheimia varigena USDAARSUSMARC1261		#93B4AF
1433126	core	Rikenellaceae bacterium M3	Rikenellaceae bacterium M3		#93B4AF
1433287	periphery	Mannheimia varigena USDA-ARS-USMARC-1296	Mannheimia varigena USDAARSUSMARC1296		#93B4AF
1434325	periphery	Dyadobacter tibetensis Y620-1	Dyadobacter tibetensis		#93B4AF
1434929	periphery	Burkholderia pseudomallei ABCPW 111	Burkholderia pseudomallei ABCPW111		#93B4AF
1435051	periphery	Bifidobacterium moukalabense DSM 27321	Bifidobacterium moukalabense		#93B4AF
1435356	periphery	Rhodococcus pyridinivorans SB3094	Rhodococcus pyridinivorans		#93B4AF
1437425	core	Criblamydia sequanensis CRIB-18	Criblamydia sequanensis		#93B4AF
1437448	periphery	Ochrobactrum rhizosphaerae SJY1	Ochrobactrum rhizosphaerae		#93B4AF
1437600	periphery	Bifidobacterium pullorum DSM 20433	Bifidobacterium pullorum		#93B4AF
1437603	periphery	Bifidobacterium mongoliense DSM 21395	Bifidobacterium mongoliense		#93B4AF
1437605	periphery	Bifidobacterium actinocoloniiforme DSM 22766	Bifidobacterium actinocoloniiforme		#93B4AF
1437606	periphery	Bifidobacterium bohemicum DSM 22767	Bifidobacterium bohemicum		#93B4AF
1437608	periphery	Bifidobacterium biavatii DSM 23969	Bifidobacterium biavatii		#93B4AF
1437609	periphery	Bifidobacterium callitrichos DSM 23973	Bifidobacterium callitrichos		#93B4AF
1437610	periphery	Bifidobacterium reuteri DSM 23975	Bifidobacterium reuteri		#93B4AF
1437824	periphery	Castellaniella defragrans 65Phen	Castellaniella defragrans		#93B4AF
1437882	periphery	Pseudomonas nitroreducens HBP1	Pseudomonas nitroreducens HBP1		#93B4AF
1439940	periphery	Pseudomonas sp. BAY1663	Pseudomonas sp. BAY1663		#93B4AF
1440052	periphery	Escherichia albertii KF1	Escherichia albertii KF1		#93B4AF
1440053	periphery	Streptomyces scopuliridis RB72	Streptomyces scopuliridis		#93B4AF
1440774	periphery	Mycobacterium aromaticivorans JS19b1 = JCM 16368	Mycobacterium aromaticivorans		#93B4AF
1441629	periphery	Pseudomonas cichorii JBC1	Pseudomonas cichorii		#93B4AF
1441930	periphery	Serratia fonticola RB-25	Serratia fonticola RB25		#93B4AF
1442598	periphery	Arcobacter cibarius LMG 21996	Arcobacter cibarius		#93B4AF
1442599	periphery	Luteimonas huabeiensis HB2	Luteimonas huabeiensis		#93B4AF
1443111	periphery	Sulfitobacter guttiformis KCTC 32187	Sulfitobacter guttiformis		#93B4AF
1443113	periphery	Yersinia enterocolitica LC20	Yersinia enterocolitica LC20		#93B4AF
1443122	periphery	Clostridium novyi B str. NCTC 9691	Clostridium novyi B NCTC 9691		#93B4AF
1443125	periphery	Clostridium botulinum C/D str. BKT12695	Clostridium botulinum CD BKT12695		#93B4AF
1443665	periphery	Aquimarina macrocephali JAMB N27	Aquimarina macrocephali		#93B4AF
1444306	periphery	Sporolactobacillus terrae DSM 11697	Sporolactobacillus terrae		#93B4AF
1444309	periphery	Brevibacillus borstelensis 3096-7	Brevibacillus borstelensis		#93B4AF
1444310	periphery	Bacillus flexus T6186-2	Bacillus flexus		#93B4AF
1444711	periphery	Chlamydia sp. 'Diamant'	Chlamydia sp. Diamant		#93B4AF
1444712	periphery	Chlamydia sp. 'Rubis'	Chlamydia sp. Rubis		#93B4AF
1444770	periphery	Xylella fastidiosa PLS229	Xylella fastidiosa PLS229		#93B4AF
1445613	periphery	Sciscionella sp. SE31	Sciscionella sp. SE31		#93B4AF
1446473	periphery	Paracoccus yeei ATCC BAA-599	Paracoccus yeei		#93B4AF
1448139	periphery	Aeromonas hydrophila YL17	Aeromonas hydrophila YL17		#93B4AF
1448389	periphery	Tomitella biformata AHU 1821	Tomitella biformata		#93B4AF
1448857	periphery	Campylobacter sp. CIT045	Campylobacter sp. CIT045		#93B4AF
1448860	periphery	Halobellus rufus	Halobellus rufus		#93B4AF
1449044	periphery	Arthrobacter sp. UNC362MFTsu5.1	Arthrobacter sp. UNC362MFTsu51		#93B4AF
1449048	periphery	Mycobacterium sp. UNC280MFTsu5.1	Mycobacterium sp. UNC280MFTsu51		#93B4AF
1449049	periphery	Caulobacter sp. UNC358MFTsu5.1	Caulobacter sp. UNC358MFTsu51		#93B4AF
1449050	periphery	Clostridium sp. KNHs205	Clostridium sp. KNHs205		#93B4AF
1449058	periphery	Microbacterium sp. UNCCL10	Microbacterium sp. UNCCL10		#93B4AF
1449063	periphery	Paenibacillus sp. UNC451MF	Paenibacillus sp. UNC451MF		#93B4AF
1449065	periphery	Phyllobacterium sp. UNC302MFCol5.2	Phyllobacterium sp. UNC302MFCol52		#93B4AF
1449068	periphery	Rhodococcus sp. UNC23MFCrub1.1	Rhodococcus sp. UNC23MFCrub11		#93B4AF
1449069	periphery	Rhodococcus sp. UNC363MFTsu5.1	Rhodococcus sp. UNC363MFTsu51		#93B4AF
1449076	periphery	Sphingomonas sp. UNC305MFCol5.2	Sphingomonas sp. UNC305MFCol52		#93B4AF
1449080	periphery	Thermus sp. YIM 77409	Thermus sp. YIM77409		#93B4AF
1449126	periphery	Clostridiales bacterium DRI-13	Clostridiales bacterium DRI13		#93B4AF
1449335	core	Carnobacterium alterfunditum DSM 5972	Carnobacterium alterfunditum		#93B4AF
1449336	periphery	Carnobacterium divergens DSM 20623	Carnobacterium divergens		#93B4AF
1449337	periphery	Carnobacterium funditum DSM 5970	Carnobacterium funditum		#93B4AF
1449338	periphery	Carnobacterium gallinarum DSM 4847	Carnobacterium gallinarum		#93B4AF
1449342	periphery	Carnobacterium mobile DSM 4848	Carnobacterium mobile		#93B4AF
1449343	periphery	Carnobacterium pleistocenium FTR1	Carnobacterium pleistocenium		#93B4AF
1449345	periphery	Helicobacter rodentium ATCC 700285	Helicobacter rodentium		#93B4AF
1449346	periphery	Kitasatospora azatica KCTC 9699	Kitasatospora azatica		#93B4AF
1449347	periphery	Kitasatospora mediocidica KCTC 9733	Kitasatospora mediocidica		#93B4AF
1449350	periphery	Roseivivax halodurans JCM 10272	Roseivivax halodurans		#93B4AF
1449351	periphery	Roseivivax isoporae LMG 25204	Roseivivax isoporae		#93B4AF
1449353	periphery	Streptacidiphilus oryzae TH49	Streptacidiphilus oryzae		#93B4AF
1449355	periphery	Streptomyces yeochonensis CN732	Streptomyces yeochonensis		#93B4AF
1449357	periphery	Thermus tengchongensis YIM 77401	Thermus tengchongensis		#93B4AF
1449976	periphery	Kutzneria albida DSM 43870	Kutzneria albida		#93B4AF
1450525	periphery	Flavobacterium succinicans LMG 10402	Flavobacterium succinicans		#93B4AF
1450694	periphery	Bacillus sp. TS-2	Bacillus sp. TS2		#93B4AF
1451189	periphery	Corynebacterium falsenii DSM 44353	Corynebacterium falsenii		#93B4AF
1451261	periphery	Microbacterium sp. MRS-1	Microbacterium sp. MRS1		#93B4AF
1452535	periphery	Microbacterium sp. Cr-K32	Microbacterium sp. CrK32		#93B4AF
1452536	periphery	Microbacterium sp. Cr-K20	Microbacterium sp. CrK20		#93B4AF
1452718	periphery	Pseudomonas sp. RL	Pseudomonas sp. RL		#93B4AF
1453496	core	Hafnia alvei FB1	Hafnia alvei		#93B4AF
1453498	periphery	Flavobacterium aquatile LMG 4008	Flavobacterium aquatile		#93B4AF
1453500	core	Schleiferia thermophila str. Yellowstone	Schleiferia thermophila		#93B4AF
1453501	core	Microbulbifer sp. HZ11	Microbulbifer sp. HZ11		#93B4AF
1453503	periphery	Pseudomonas pseudoalcaligenes AD6	Pseudomonas pseudoalcaligenes AD6		#93B4AF
1453505	periphery	Flavobacterium chungangense LMG 26729	Flavobacterium chungangense		#93B4AF
1454004	periphery	Candidatus Accumulibacter sp. BA-93	Accumulibacter sp. BA93		#93B4AF
1454007	periphery	Pedobacter borealis DSM 19626	Pedobacter borealis		#93B4AF
1454010	core	Cellulomonas sp. HZM	Cellulomonas sp. HZM		#93B4AF
1454202	periphery	Photobacterium phosphoreum ANT220	Photobacterium phosphoreum		#93B4AF
1455608	periphery	Haladaptatus cibarius D43	Haladaptatus cibarius		#93B4AF
1457250	periphery	Halapricum salinum	Halapricum salinum		#93B4AF
1457393	periphery	Acetobacter aceti 1023	Acetobacter aceti 1023		#93B4AF
1458275	periphery	Hylemonella gracilis str. Niagara R	Hylemonella gracilis Niagara		#93B4AF
1458357	periphery	Burkholderia sp. MP-1	Burkholderia sp. MP1		#93B4AF
